Attribute,Category,Count,Median_Price
GrLivArea,1102,1,148800.0
GrLivArea,1761,1,227875.0
GrLivArea,1291,1,173000.0
GrLivArea,792,1,109500.0
GrLivArea,1136,1,140000.0
GrLivArea,1369,1,103600.0
GrLivArea,1476,1,173500.0
GrLivArea,1180,1,137500.0
GrLivArea,1679,1,193500.0
GrLivArea,971,1,128500.0
GrLivArea,2418,1,341000.0
GrLivArea,2554,1,159500.0
GrLivArea,729,1,52000.0
GrLivArea,2576,1,361919.0
GrLivArea,1391,1,196000.0
GrLivArea,1993,1,190000.0
GrLivArea,969,1,122000.0
GrLivArea,2035,1,222500.0
GrLivArea,875,1,105000.0
GrLivArea,1385,1,166000.0
GrLivArea,1764,1,231500.0
GrLivArea,1767,1,239000.0
GrLivArea,1707,1,228000.0
GrLivArea,2161,1,325624.0
GrLivArea,1867,1,190000.0
GrLivArea,1117,1,107000.0
GrLivArea,3279,1,538000.0
GrLivArea,1714,1,196500.0
GrLivArea,2365,1,337000.0
GrLivArea,1547,1,215200.0
GrLivArea,2531,1,290000.0
GrLivArea,1386,1,158900.0
GrLivArea,1471,1,172500.0
GrLivArea,2098,1,275500.0
GrLivArea,1529,1,98000.0
GrLivArea,2640,1,265979.0
GrLivArea,2256,1,236000.0
GrLivArea,2715,1,299800.0
GrLivArea,1349,1,179000.0
GrLivArea,1146,1,187500.0
GrLivArea,1698,1,320000.0
GrLivArea,754,1,84500.0
GrLivArea,1586,1,181000.0
GrLivArea,1199,1,153900.0
GrLivArea,1123,1,100000.0
GrLivArea,3222,1,320000.0
GrLivArea,2013,1,269790.0
GrLivArea,1062,1,146800.0
GrLivArea,1145,1,160200.0
GrLivArea,2087,1,187500.0
GrLivArea,901,1,107900.0
GrLivArea,1342,1,161500.0
GrLivArea,1110,1,165500.0
GrLivArea,1603,1,175900.0
GrLivArea,1614,1,221500.0
GrLivArea,1204,1,162000.0
GrLivArea,1973,1,395000.0
GrLivArea,2138,1,106000.0
GrLivArea,2822,1,582933.0
GrLivArea,1688,1,200000.0
GrLivArea,3140,1,485000.0
GrLivArea,773,1,110000.0
GrLivArea,1895,1,194500.0
GrLivArea,2259,1,217000.0
GrLivArea,2696,1,383970.0
GrLivArea,1047,1,100000.0
GrLivArea,1992,1,250000.0
GrLivArea,1818,1,169500.0
GrLivArea,1226,1,198900.0
GrLivArea,1327,1,150750.0
GrLivArea,2054,1,244000.0
GrLivArea,2157,1,226000.0
GrLivArea,840,1,87000.0
GrLivArea,2417,1,260000.0
GrLivArea,1474,1,168500.0
GrLivArea,1065,1,126500.0
GrLivArea,1775,1,213000.0
GrLivArea,1701,1,171000.0
GrLivArea,1165,1,174900.0
GrLivArea,1099,1,144000.0
GrLivArea,1559,1,153500.0
GrLivArea,1067,1,128000.0
GrLivArea,1516,1,167000.0
GrLivArea,1829,1,237000.0
GrLivArea,1223,1,147400.0
GrLivArea,2126,1,185000.0
GrLivArea,1434,1,189000.0
GrLivArea,1044,1,55993.0
GrLivArea,1309,1,181000.0
GrLivArea,2224,1,350000.0
GrLivArea,2610,1,303477.0
GrLivArea,910,1,116000.0
GrLivArea,1949,1,236000.0
GrLivArea,1002,1,148500.0
GrLivArea,1372,1,250580.0
GrLivArea,1039,1,131500.0
GrLivArea,2654,1,250000.0
GrLivArea,1481,1,174000.0
GrLivArea,1445,1,158000.0
GrLivArea,1732,1,178000.0
GrLivArea,1610,1,205000.0
GrLivArea,1225,1,128950.0
GrLivArea,835,1,83000.0
GrLivArea,964,1,163500.0
GrLivArea,1235,1,98600.0
GrLivArea,2274,1,154300.0
GrLivArea,2057,1,250000.0
GrLivArea,1636,1,255000.0
GrLivArea,1063,1,128000.0
GrLivArea,1670,1,240000.0
GrLivArea,2364,1,611657.0
GrLivArea,2240,1,142953.0
GrLivArea,951,1,106500.0
GrLivArea,1068,1,154500.0
GrLivArea,1683,1,172500.0
GrLivArea,2217,1,268000.0
GrLivArea,1393,1,135500.0
GrLivArea,1712,1,145000.0
GrLivArea,2230,1,118500.0
GrLivArea,1090,1,157000.0
GrLivArea,1155,1,148000.0
GrLivArea,1905,1,320000.0
GrLivArea,925,1,117500.0
GrLivArea,2236,1,222000.0
GrLivArea,1978,1,176000.0
GrLivArea,2374,1,285000.0
GrLivArea,1686,1,207500.0
GrLivArea,1617,1,193000.0
GrLivArea,2200,1,145900.0
GrLivArea,480,1,35311.0
GrLivArea,1563,1,245000.0
GrLivArea,2142,1,193500.0
GrLivArea,1605,1,107400.0
GrLivArea,2223,1,244000.0
GrLivArea,2287,1,225000.0
GrLivArea,2002,1,145000.0
GrLivArea,1015,1,88000.0
GrLivArea,1940,1,395192.0
GrLivArea,2612,1,336000.0
GrLivArea,1241,1,199900.0
GrLivArea,869,1,85500.0
GrLivArea,2019,1,167500.0
GrLivArea,918,1,99500.0
GrLivArea,1095,1,140000.0
GrLivArea,1098,1,135000.0
GrLivArea,1308,1,160000.0
GrLivArea,1894,1,214900.0
GrLivArea,965,1,119900.0
GrLivArea,1381,1,197500.0
GrLivArea,2403,1,244400.0
GrLivArea,1962,1,239799.0
GrLivArea,1971,1,253000.0
GrLivArea,2069,1,242000.0
GrLivArea,1803,1,155000.0
GrLivArea,1654,1,230000.0
GrLivArea,3082,1,197000.0
GrLivArea,1264,1,167500.0
GrLivArea,2898,1,287000.0
GrLivArea,1132,1,176000.0
GrLivArea,1082,1,119200.0
GrLivArea,1022,1,85000.0
GrLivArea,1271,1,135000.0
GrLivArea,1522,1,102000.0
GrLivArea,1657,1,163500.0
GrLivArea,985,1,149900.0
GrLivArea,691,1,86000.0
GrLivArea,944,1,82000.0
GrLivArea,1851,1,187000.0
GrLivArea,2030,1,195000.0
GrLivArea,2945,1,438780.0
GrLivArea,1739,1,172500.0
GrLivArea,1425,1,180500.0
GrLivArea,1842,1,385000.0
GrLivArea,1338,1,213500.0
GrLivArea,1991,1,220000.0
GrLivArea,2184,1,335000.0
GrLivArea,1364,1,185850.0
GrLivArea,1523,1,180000.0
GrLivArea,1989,1,255000.0
GrLivArea,1977,1,165000.0
GrLivArea,930,1,84900.0
GrLivArea,1771,1,115000.0
GrLivArea,2868,1,556581.0
GrLivArea,2524,1,278000.0
GrLivArea,2329,1,262280.0
GrLivArea,1088,1,170000.0
GrLivArea,1247,1,197000.0
GrLivArea,1251,1,160000.0
GrLivArea,1459,1,192000.0
GrLivArea,1740,1,219500.0
GrLivArea,1240,1,194000.0
GrLivArea,893,1,135000.0
GrLivArea,2521,1,151400.0
GrLivArea,1611,1,167900.0
GrLivArea,2260,1,328000.0
GrLivArea,1103,1,110500.0
GrLivArea,2337,1,90000.0
GrLivArea,2207,1,180000.0
GrLivArea,2473,1,317000.0
GrLivArea,2034,1,219500.0
GrLivArea,780,1,124900.0
GrLivArea,1298,1,180000.0
GrLivArea,1006,1,80000.0
GrLivArea,2828,1,424870.0
GrLivArea,1020,1,94000.0
GrLivArea,986,1,102000.0
GrLivArea,2210,1,117500.0
GrLivArea,974,1,93500.0
GrLivArea,1981,1,135000.0
GrLivArea,1005,1,115000.0
GrLivArea,698,1,118000.0
GrLivArea,1012,1,118400.0
GrLivArea,1658,1,188000.0
GrLivArea,2021,1,274725.0
GrLivArea,2622,1,325000.0
GrLivArea,950,1,119500.0
GrLivArea,438,1,60000.0
GrLivArea,884,1,144000.0
GrLivArea,1297,1,153000.0
GrLivArea,1561,1,277500.0
GrLivArea,1124,1,93000.0
GrLivArea,1343,1,154900.0
GrLivArea,2345,1,239000.0
GrLivArea,3086,1,200500.0
GrLivArea,1261,1,163000.0
GrLivArea,3627,1,625000.0
GrLivArea,2108,1,235000.0
GrLivArea,1671,1,173000.0
GrLivArea,1876,1,185000.0
GrLivArea,1580,1,235128.0
GrLivArea,1265,1,179900.0
GrLivArea,1811,1,230000.0
GrLivArea,932,1,124000.0
GrLivArea,1845,1,189000.0
GrLivArea,1283,1,140000.0
GrLivArea,2196,1,271900.0
GrLivArea,1074,1,153500.0
GrLivArea,1863,1,219210.0
GrLivArea,1622,1,168000.0
GrLivArea,1804,1,189000.0
GrLivArea,1624,1,262000.0
GrLivArea,1699,1,95000.0
GrLivArea,1130,1,120000.0
GrLivArea,4476,1,745000.0
GrLivArea,2514,1,250000.0
GrLivArea,955,1,127000.0
GrLivArea,2149,1,239686.0
GrLivArea,1150,1,141000.0
GrLivArea,938,1,130250.0
GrLivArea,1553,1,186500.0
GrLivArea,2076,1,465000.0
GrLivArea,1173,1,170000.0
GrLivArea,1141,1,142500.0
GrLivArea,1948,1,195000.0
GrLivArea,1784,1,138887.0
GrLivArea,1190,1,132500.0
GrLivArea,2620,1,190000.0
GrLivArea,1507,1,127000.0
GrLivArea,1702,1,367294.0
GrLivArea,1933,1,214000.0
GrLivArea,1138,1,145000.0
GrLivArea,1490,1,184000.0
GrLivArea,2136,1,137900.0
GrLivArea,1846,1,143000.0
GrLivArea,1211,1,134000.0
GrLivArea,2372,1,107500.0
GrLivArea,1970,1,281000.0
GrLivArea,1659,1,278000.0
GrLivArea,2447,1,169000.0
GrLivArea,1395,1,162000.0
GrLivArea,1357,1,177000.0
GrLivArea,3447,1,381000.0
GrLivArea,2018,1,378500.0
GrLivArea,1889,1,122000.0
GrLivArea,1675,1,181000.0
GrLivArea,1166,1,190000.0
GrLivArea,1987,1,301500.0
GrLivArea,2167,1,294000.0
GrLivArea,874,1,130000.0
GrLivArea,1405,1,171750.0
GrLivArea,2058,1,129500.0
GrLivArea,1108,1,139400.0
GrLivArea,2376,1,325300.0
GrLivArea,2792,1,256000.0
GrLivArea,774,1,79000.0
GrLivArea,708,1,82500.0
GrLivArea,1923,1,190000.0
GrLivArea,1787,1,275000.0
GrLivArea,2112,1,206900.0
GrLivArea,2599,1,333168.0
GrLivArea,2810,1,302000.0
GrLivArea,1274,1,203000.0
GrLivArea,1122,1,147000.0
GrLivArea,1708,1,130000.0
GrLivArea,1983,1,225000.0
GrLivArea,1246,1,154000.0
GrLivArea,5642,1,160000.0
GrLivArea,2784,1,250000.0
GrLivArea,2340,1,266500.0
GrLivArea,2073,1,210000.0
GrLivArea,1346,1,112000.0
GrLivArea,913,1,129000.0
GrLivArea,2007,1,310000.0
GrLivArea,2555,1,191000.0
GrLivArea,1725,1,197000.0
GrLivArea,1932,1,394617.0
GrLivArea,1537,1,174000.0
GrLivArea,804,1,119000.0
GrLivArea,2201,1,274970.0
GrLivArea,2450,1,340000.0
GrLivArea,1374,1,105000.0
GrLivArea,1475,1,127000.0
GrLivArea,1738,1,104900.0
GrLivArea,2466,1,340000.0
GrLivArea,914,1,148000.0
GrLivArea,1319,1,123000.0
GrLivArea,752,1,125000.0
GrLivArea,1287,1,162000.0
GrLivArea,1569,1,175900.0
GrLivArea,1848,1,207000.0
GrLivArea,1840,1,230000.0
GrLivArea,2093,1,215000.0
GrLivArea,1608,1,137450.0
GrLivArea,1513,1,137500.0
GrLivArea,1687,1,160000.0
GrLivArea,2482,1,281213.0
GrLivArea,1912,1,163000.0
GrLivArea,1584,1,124000.0
GrLivArea,1746,1,377500.0
BsmtFullBath,0,856,154150.0
BsmtFullBath,1,588,178800.0
BsmtFullBath,2,15,188000.0
BsmtFullBath,3,1,179000.0
BsmtHalfBath,0,1378,163250.0
BsmtHalfBath,1,80,159000.0
BsmtHalfBath,2,2,160850.5
FullBath,2,768,196750.0
FullBath,1,650,132375.0
FullBath,3,33,320000.0
FullBath,0,9,145000.0
HalfBath,0,913,143000.0
HalfBath,1,535,189000.0
HalfBath,2,12,159243.5
BedroomAbvGr,3,804,169945.0
BedroomAbvGr,2,358,137250.0
BedroomAbvGr,4,213,193500.0
BedroomAbvGr,1,50,145250.0
BedroomAbvGr,5,21,161500.0
BedroomAbvGr,6,7,141000.0
BedroomAbvGr,0,6,202500.0
BedroomAbvGr,8,1,200000.0
KitchenAbvGr,1,1392,165550.0
KitchenAbvGr,2,65,133900.0
KitchenAbvGr,3,2,109500.0
KitchenAbvGr,0,1,127500.0
KitchenQual,TA,735,137000.0
KitchenQual,Gd,586,201400.0
KitchenQual,Ex,100,316750.0
KitchenQual,Fa,39,115000.0
TotRmsAbvGrd,6,402,155000.0
TotRmsAbvGrd,7,329,184100.0
TotRmsAbvGrd,5,275,130250.0
TotRmsAbvGrd,8,187,200000.0
TotRmsAbvGrd,4,97,120500.0
TotRmsAbvGrd,9,75,252000.0
TotRmsAbvGrd,10,47,285000.0
TotRmsAbvGrd,11,18,311738.5
TotRmsAbvGrd,3,17,100000.0
TotRmsAbvGrd,12,11,200000.0
TotRmsAbvGrd,2,1,39300.0
TotRmsAbvGrd,14,1,200000.0
Functional,Typ,1360,165500.0
Functional,Min2,34,140000.0
Functional,Min1,31,139000.0
Functional,Mod,15,137900.0
Functional,Maj1,14,140750.0
Functional,Maj2,5,85000.0
Functional,Sev,1,129000.0
Fireplaces,0,690,135000.0
Fireplaces,1,650,189975.0
Fireplaces,2,115,206900.0
Fireplaces,3,5,205000.0
FireplaceQu,Gd,380,206950.0
FireplaceQu,TA,313,187500.0
FireplaceQu,Fa,33,158000.0
FireplaceQu,Ex,24,314250.0
FireplaceQu,Po,20,131500.0
GarageType,Attchd,870,185000.0
GarageType,Detchd,387,129500.0
GarageType,BuiltIn,88,227500.0
GarageType,Basment,19,148000.0
GarageType,CarPort,9,108000.0
GarageType,2Types,6,159000.0
GarageYrBlt,2005.0,65,192500.0
GarageYrBlt,2006.0,59,246578.0
GarageYrBlt,2004.0,53,192000.0
GarageYrBlt,2003.0,50,204250.0
GarageYrBlt,2007.0,49,225000.0
GarageYrBlt,1977.0,35,159500.0
GarageYrBlt,1998.0,31,199900.0
GarageYrBlt,1999.0,30,182450.0
GarageYrBlt,1976.0,29,152000.0
GarageYrBlt,2008.0,29,295493.0
GarageYrBlt,2000.0,27,181000.0
GarageYrBlt,1968.0,26,156000.0
GarageYrBlt,2002.0,26,215700.0
GarageYrBlt,1950.0,24,127250.0
GarageYrBlt,1993.0,22,193750.0
GarageYrBlt,1965.0,21,140000.0
GarageYrBlt,1966.0,21,155000.0
GarageYrBlt,1958.0,21,139000.0
GarageYrBlt,2009.0,21,252678.0
GarageYrBlt,1962.0,21,140000.0
GarageYrBlt,1970.0,20,146500.0
GarageYrBlt,1996.0,20,197000.0
GarageYrBlt,2001.0,20,226500.0
GarageYrBlt,1957.0,20,142750.0
GarageYrBlt,1954.0,19,132000.0
GarageYrBlt,1960.0,19,151500.0
GarageYrBlt,1978.0,19,151000.0
GarageYrBlt,1997.0,19,200000.0
GarageYrBlt,1974.0,18,144750.0
GarageYrBlt,1964.0,18,159000.0
GarageYrBlt,1995.0,18,212250.0
GarageYrBlt,1994.0,18,229000.0
GarageYrBlt,1959.0,17,145500.0
GarageYrBlt,1990.0,16,180250.0
GarageYrBlt,1963.0,16,135250.0
GarageYrBlt,1956.0,16,128950.0
GarageYrBlt,1967.0,15,130000.0
GarageYrBlt,1980.0,15,140000.0
GarageYrBlt,1979.0,15,141000.0
GarageYrBlt,1969.0,15,156000.0
GarageYrBlt,1920.0,14,91000.0
GarageYrBlt,1940.0,14,132750.0
GarageYrBlt,1972.0,14,138750.0
GarageYrBlt,1973.0,14,136750.0
GarageYrBlt,1988.0,14,192750.0
GarageYrBlt,1971.0,13,145000.0
GarageYrBlt,1961.0,13,135000.0
GarageYrBlt,1955.0,13,139600.0
GarageYrBlt,1992.0,13,189000.0
GarageYrBlt,1953.0,12,142000.0
GarageYrBlt,1987.0,11,148000.0
GarageYrBlt,1948.0,11,132000.0
GarageYrBlt,1925.0,10,149225.0
GarageYrBlt,1941.0,10,109000.0
GarageYrBlt,1985.0,10,138500.0
GarageYrBlt,1981.0,10,161250.0
GarageYrBlt,1989.0,10,158500.0
GarageYrBlt,1939.0,9,140200.0
GarageYrBlt,1975.0,9,170000.0
GarageYrBlt,1991.0,9,160000.0
GarageYrBlt,1930.0,8,128450.0
GarageYrBlt,1949.0,8,132000.0
GarageYrBlt,1984.0,8,170250.0
GarageYrBlt,1983.0,7,144000.0
GarageYrBlt,1926.0,6,117000.0
GarageYrBlt,1951.0,6,139450.0
GarageYrBlt,1986.0,6,168000.0
GarageYrBlt,1936.0,5,115000.0
GarageYrBlt,1916.0,5,135000.0
GarageYrBlt,1922.0,5,125500.0
GarageYrBlt,1931.0,4,139450.0
GarageYrBlt,1945.0,4,94000.0
GarageYrBlt,1935.0,4,117000.0
GarageYrBlt,1928.0,4,147000.0
GarageYrBlt,1946.0,4,126050.0
GarageYrBlt,1982.0,4,127500.0
GarageYrBlt,1923.0,3,165000.0
GarageYrBlt,1938.0,3,91300.0
GarageYrBlt,1910.0,3,132000.0
GarageYrBlt,1921.0,3,154900.0
GarageYrBlt,1932.0,3,239000.0
GarageYrBlt,1952.0,3,123500.0
GarageYrBlt,2010.0,3,394432.0
GarageYrBlt,1924.0,3,112000.0
GarageYrBlt,1915.0,2,131200.0
GarageYrBlt,1929.0,2,148500.0
GarageYrBlt,1918.0,2,237000.0
GarageYrBlt,1947.0,2,126750.0
GarageYrBlt,1937.0,2,121750.0
GarageYrBlt,1914.0,2,150943.5
GarageYrBlt,1942.0,2,162000.0
GarageYrBlt,1934.0,2,249550.0
GarageYrBlt,1900.0,1,133900.0
GarageYrBlt,1927.0,1,115000.0
GarageYrBlt,1906.0,1,135000.0
GarageYrBlt,1908.0,1,240000.0
GarageYrBlt,1933.0,1,137500.0
GarageFinish,Unf,605,135000.0
GarageFinish,RFn,422,190000.0
GarageFinish,Fin,352,215000.0
GarageCars,2,824,177750.0
GarageCars,1,369,128000.0
GarageCars,3,181,295000.0
GarageCars,0,81,100000.0
GarageCars,4,5,200000.0
GarageArea,0,81,100000.0
GarageArea,440,49,155000.0
GarageArea,576,47,148000.0
GarageArea,240,38,128500.0
GarageArea,484,34,179950.0
GarageArea,528,33,143000.0
GarageArea,288,27,128500.0
GarageArea,400,25,167500.0
GarageArea,480,24,148900.0
GarageArea,264,24,119500.0
GarageArea,308,20,125250.0
GarageArea,420,19,144000.0
GarageArea,280,16,114500.0
GarageArea,672,15,145000.0
GarageArea,504,12,139500.0
GarageArea,336,12,126000.0
GarageArea,216,12,135500.0
GarageArea,352,12,124950.0
GarageArea,564,11,231500.0
GarageArea,360,11,129500.0
GarageArea,572,10,152500.0
GarageArea,462,10,175250.0
GarageArea,300,10,131500.0
GarageArea,540,10,177500.0
GarageArea,384,9,125000.0
GarageArea,539,9,146800.0
GarageArea,286,9,88000.0
GarageArea,660,9,175900.0
GarageArea,180,9,137500.0
GarageArea,312,9,145500.0
GarageArea,432,8,160216.0
GarageArea,550,8,224750.0
GarageArea,520,8,170750.0
GarageArea,588,8,182950.0
GarageArea,648,7,246578.0
GarageArea,460,7,175000.0
GarageArea,506,7,183900.0
GarageArea,624,7,134900.0
GarageArea,474,7,192500.0
GarageArea,490,6,168000.0
GarageArea,461,6,150000.0
GarageArea,478,6,175875.0
GarageArea,472,6,190500.0
GarageArea,546,6,193950.0
GarageArea,390,6,195000.0
GarageArea,500,6,195250.0
GarageArea,380,6,133750.0
GarageArea,525,6,146500.0
GarageArea,492,6,169000.0
GarageArea,840,6,306045.0
GarageArea,396,6,133450.0
GarageArea,720,5,129000.0
GarageArea,434,5,215000.0
GarageArea,270,5,124500.0
GarageArea,297,5,125500.0
GarageArea,431,5,199900.0
GarageArea,560,5,127500.0
GarageArea,338,5,128900.0
GarageArea,544,5,141000.0
GarageArea,527,5,189000.0
GarageArea,299,5,141000.0
GarageArea,529,5,228950.0
GarageArea,676,5,210000.0
GarageArea,451,5,176000.0
GarageArea,450,5,130000.0
GarageArea,530,5,174000.0
GarageArea,252,5,137500.0
GarageArea,200,4,80750.0
GarageArea,600,4,155480.0
GarageArea,552,4,189678.0
GarageArea,442,4,162200.0
GarageArea,502,4,180450.0
GarageArea,463,4,180000.0
GarageArea,294,4,122750.0
GarageArea,430,4,192250.0
GarageArea,495,4,154250.0
GarageArea,516,4,136250.0
GarageArea,834,4,344125.0
GarageArea,402,4,164500.0
GarageArea,470,4,205500.0
GarageArea,532,4,214000.0
GarageArea,577,4,205750.0
GarageArea,666,3,361919.0
GarageArea,410,3,119900.0
GarageArea,398,3,178740.0
GarageArea,786,3,311872.0
GarageArea,776,3,232600.0
GarageArea,388,3,177000.0
GarageArea,758,3,319000.0
GarageArea,220,3,113000.0
GarageArea,826,3,249700.0
GarageArea,250,3,115000.0
GarageArea,471,3,215000.0
GarageArea,750,3,262500.0
GarageArea,487,3,175000.0
GarageArea,457,3,181000.0
GarageArea,621,3,217500.0
GarageArea,275,3,130000.0
GarageArea,452,3,143000.0
GarageArea,578,3,212000.0
GarageArea,392,3,107500.0
GarageArea,583,3,213250.0
GarageArea,260,3,135000.0
GarageArea,514,3,215000.0
GarageArea,531,3,185000.0
GarageArea,393,3,180000.0
GarageArea,870,3,295000.0
GarageArea,486,3,205000.0
GarageArea,281,3,131000.0
GarageArea,656,3,285000.0
GarageArea,538,3,235000.0
GarageArea,642,3,222000.0
GarageArea,205,3,117500.0
GarageArea,736,3,313000.0
GarageArea,836,3,335000.0
GarageArea,508,3,208900.0
GarageArea,615,3,186500.0
GarageArea,364,3,145000.0
GarageArea,626,3,207500.0
GarageArea,438,3,187500.0
GarageArea,632,3,194500.0
GarageArea,429,3,172785.0
GarageArea,884,3,176000.0
GarageArea,541,3,235000.0
GarageArea,210,3,107000.0
GarageArea,397,3,165400.0
GarageArea,630,3,167900.0
GarageArea,505,3,192000.0
GarageArea,888,3,169900.0
GarageArea,880,3,325000.0
GarageArea,779,3,255900.0
GarageArea,476,2,174500.0
GarageArea,684,2,157375.0
GarageArea,792,2,253985.0
GarageArea,866,2,311201.0
GarageArea,678,2,241450.0
GarageArea,433,2,194000.0
GarageArea,436,2,152242.5
GarageArea,456,2,132425.0
GarageArea,812,2,231750.0
GarageArea,625,2,140700.0
GarageArea,680,2,201966.0
GarageArea,453,2,165500.0
GarageArea,670,2,255843.0
GarageArea,225,2,146500.0
GarageArea,482,2,333750.0
GarageArea,234,2,143750.0
GarageArea,1052,2,396082.0
GarageArea,565,2,192000.0
GarageArea,466,2,224200.0
GarageArea,246,2,84500.0
GarageArea,534,2,210000.0
GarageArea,772,2,316000.0
GarageArea,276,2,133250.0
GarageArea,315,2,143500.0
GarageArea,691,2,305250.0
GarageArea,556,2,258750.0
GarageArea,447,2,149975.0
GarageArea,271,2,144675.0
GarageArea,498,2,155250.0
GarageArea,645,2,188750.0
GarageArea,712,2,304231.5
GarageArea,619,2,261000.0
GarageArea,522,2,240250.0
GarageArea,796,2,226500.0
GarageArea,273,2,95650.0
GarageArea,305,2,137800.0
GarageArea,533,2,260500.0
GarageArea,483,2,172500.0
GarageArea,574,2,193450.0
GarageArea,467,2,215450.0
GarageArea,586,2,257500.0
GarageArea,542,2,246500.0
GarageArea,160,2,89000.0
GarageArea,368,2,120700.0
GarageArea,409,2,191000.0
GarageArea,820,2,548328.5
GarageArea,511,2,204500.0
GarageArea,521,2,194250.0
GarageArea,497,2,167500.0
GarageArea,856,2,305950.0
GarageArea,473,2,247750.0
GarageArea,567,2,363500.0
GarageArea,512,2,189000.0
GarageArea,839,2,292500.0
GarageArea,416,2,198250.0
GarageArea,702,2,262000.0
GarageArea,326,2,112740.0
GarageArea,256,2,126500.0
GarageArea,282,2,193000.0
GarageArea,551,2,185500.0
GarageArea,439,2,199250.0
GarageArea,349,2,194150.0
GarageArea,644,2,242924.0
GarageArea,454,2,223500.0
GarageArea,895,2,271000.0
GarageArea,865,2,238250.0
GarageArea,496,2,187850.0
GarageArea,968,2,293125.0
GarageArea,614,2,206100.0
GarageArea,606,2,304096.0
GarageArea,554,2,231840.0
GarageArea,800,2,266488.5
GarageArea,868,2,257899.5
GarageArea,924,2,172250.0
GarageArea,389,2,227500.0
GarageArea,418,2,168500.0
GarageArea,746,2,301750.0
GarageArea,513,2,236500.0
GarageArea,441,2,184250.0
GarageArea,301,2,154700.0
GarageArea,573,2,189500.0
GarageArea,575,2,211000.0
GarageArea,493,2,202500.0
GarageArea,304,2,151750.0
GarageArea,566,2,180000.0
GarageArea,422,2,239362.5
GarageArea,592,2,272066.0
GarageArea,296,2,136500.0
GarageArea,774,2,354715.0
GarageArea,596,2,129000.0
GarageArea,610,2,270500.0
GarageArea,628,2,265200.0
GarageArea,570,2,149000.0
GarageArea,612,2,262050.0
GarageArea,650,2,225250.0
GarageArea,864,2,252489.5
GarageArea,569,2,237450.0
GarageArea,765,2,313750.0
GarageArea,403,2,179000.0
GarageArea,871,2,214500.0
GarageArea,908,2,347750.0
GarageArea,499,2,264500.0
GarageArea,603,2,213350.0
GarageArea,900,2,316430.5
GarageArea,936,2,177500.0
GarageArea,468,2,138450.0
GarageArea,608,2,230000.0
GarageArea,548,2,171750.0
GarageArea,636,1,307000.0
GarageArea,213,1,177500.0
GarageArea,844,1,290000.0
GarageArea,860,1,295493.0
GarageArea,748,1,275000.0
GarageArea,248,1,111000.0
GarageArea,287,1,72500.0
GarageArea,825,1,227000.0
GarageArea,647,1,228500.0
GarageArea,342,1,177000.0
GarageArea,770,1,315000.0
GarageArea,663,1,216000.0
GarageArea,377,1,165500.0
GarageArea,804,1,466500.0
GarageArea,722,1,239000.0
GarageArea,208,1,120000.0
GarageArea,228,1,161000.0
GarageArea,526,1,167000.0
GarageArea,694,1,380000.0
GarageArea,874,1,374000.0
GarageArea,164,1,155000.0
GarageArea,515,1,156000.0
GarageArea,889,1,265000.0
GarageArea,858,1,446261.0
GarageArea,367,1,133000.0
GarageArea,426,1,179665.0
GarageArea,406,1,175000.0
GarageArea,590,1,268000.0
GarageArea,1390,1,253293.0
GarageArea,373,1,168000.0
GarageArea,947,1,280000.0
GarageArea,350,1,60000.0
GarageArea,784,1,206300.0
GarageArea,696,1,315000.0
GarageArea,198,1,119500.0
GarageArea,706,1,437154.0
GarageArea,617,1,318061.0
GarageArea,445,1,190000.0
GarageArea,244,1,132000.0
GarageArea,639,1,213500.0
GarageArea,501,1,240000.0
GarageArea,846,1,426000.0
GarageArea,842,1,451950.0
GarageArea,816,1,138000.0
GarageArea,230,1,225000.0
GarageArea,261,1,118500.0
GarageArea,749,1,305000.0
GarageArea,627,1,209500.0
GarageArea,708,1,360000.0
GarageArea,1025,1,270000.0
GarageArea,872,1,354000.0
GarageArea,292,1,145250.0
GarageArea,189,1,78000.0
GarageArea,732,1,415298.0
GarageArea,898,1,244600.0
GarageArea,685,1,233230.0
GarageArea,375,1,157000.0
GarageArea,683,1,267000.0
GarageArea,843,1,205000.0
GarageArea,562,1,205950.0
GarageArea,330,1,97500.0
GarageArea,711,1,402000.0
GarageArea,1134,1,423000.0
GarageArea,832,1,755000.0
GarageArea,604,1,241500.0
GarageArea,309,1,158000.0
GarageArea,673,1,207500.0
GarageArea,413,1,185000.0
GarageArea,1053,1,266000.0
GarageArea,671,1,290000.0
GarageArea,739,1,302000.0
GarageArea,408,1,109900.0
GarageArea,475,1,130500.0
GarageArea,704,1,159500.0
GarageArea,983,1,341000.0
GarageArea,768,1,320000.0
GarageArea,320,1,163000.0
GarageArea,831,1,299800.0
GarageArea,878,1,275500.0
GarageArea,752,1,290000.0
GarageArea,675,1,204900.0
GarageArea,721,1,290000.0
GarageArea,810,1,403000.0
GarageArea,494,1,185500.0
GarageArea,818,1,318000.0
GarageArea,481,1,270000.0
GarageArea,423,1,160000.0
GarageArea,841,1,538000.0
GarageArea,412,1,162000.0
GarageArea,605,1,187100.0
GarageArea,602,1,165500.0
GarageArea,618,1,233000.0
GarageArea,444,1,187500.0
GarageArea,455,1,269790.0
GarageArea,789,1,325624.0
GarageArea,616,1,184000.0
GarageArea,1166,1,501837.0
GarageArea,682,1,286000.0
GarageArea,795,1,235000.0
GarageArea,726,1,412500.0
GarageArea,303,1,190000.0
